accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,anomaly_threshold,num_states,vocab_size,num_transitions,transition_density
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,123,4,3,2,0.7,102,34,200,0.05767012687427912
0.7560321715817694,0.6608478802992519,0.6592039800995025,0.660024906600249,original,SKAB,fold_2,2026,4,3,2,0.7,102,34,200,0.05767012687427912
0.7596067917783735,0.6564705882352941,0.6940298507462687,0.6747279322853688,gaussian_noise,SKAB,fold_2,2026,4,3,2,0.7,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,2026,4,3,2,0.7,102,34,200,0.05767012687427912
0.7560321715817694,0.6608478802992519,0.6592039800995025,0.660024906600249,original,SKAB,fold_2,7,4,3,2,0.7,102,34,200,0.05767012687427912
0.7658623771224308,0.6643192488262911,0.7039800995024875,0.6835748792270532,gaussian_noise,SKAB,fold_2,7,4,3,2,0.7,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,7,4,3,2,0.7,102,34,200,0.05767012687427912
0.7560321715817694,0.6608478802992519,0.6592039800995025,0.660024906600249,original,SKAB,fold_2,999,4,3,2,0.7,102,34,200,0.05767012687427912
0.7524575513851653,0.655860349127182,0.654228855721393,0.6550435865504358,gaussian_noise,SKAB,fold_2,999,4,3,2,0.7,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,999,4,3,2,0.7,102,34,200,0.05767012687427912
0.613941018766756,0.4617169373549884,0.49874686716791977,0.4795180722891566,original,SKAB,fold_3,42,4,3,2,0.7,108,37,206,0.05155155155155155
0.613047363717605,0.4608294930875576,0.5012531328320802,0.4801920768307323,gaussian_noise,SKAB,fold_3,42,4,3,2,0.7,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,42,4,3,2,0.7,108,37,206,0.05155155155155155
0.613941018766756,0.4617169373549884,0.49874686716791977,0.4795180722891566,original,SKAB,fold_3,123,4,3,2,0.7,108,37,206,0.05155155155155155
0.6041108132260947,0.45154185022026433,0.5137844611528822,0.4806565064478312,gaussian_noise,SKAB,fold_3,123,4,3,2,0.7,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,123,4,3,2,0.7,108,37,206,0.05155155155155155
0.613941018766756,0.4617169373549884,0.49874686716791977,0.4795180722891566,original,SKAB,fold_3,2026,4,3,2,0.7,108,37,206,0.05155155155155155
0.6112600536193029,0.45964125560538116,0.5137844611528822,0.48520710059171596,gaussian_noise,SKAB,fold_3,2026,4,3,2,0.7,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,2026,4,3,2,0.7,108,37,206,0.05155155155155155
0.613941018766756,0.4617169373549884,0.49874686716791977,0.4795180722891566,original,SKAB,fold_3,7,4,3,2,0.7,108,37,206,0.05155155155155155
0.613047363717605,0.46271929824561403,0.5288220551378446,0.4935672514619883,gaussian_noise,SKAB,fold_3,7,4,3,2,0.7,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,7,4,3,2,0.7,108,37,206,0.05155155155155155
0.613941018766756,0.4617169373549884,0.49874686716791977,0.4795180722891566,original,SKAB,fold_3,999,4,3,2,0.7,108,37,206,0.05155155155155155
0.5996425379803396,0.44469525959367945,0.49373433583959897,0.4679334916864608,gaussian_noise,SKAB,fold_3,999,4,3,2,0.7,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,999,4,3,2,0.7,108,37,206,0.05155155155155155
0.3894927536231884,0.13910761154855644,0.13283208020050125,0.1358974358974359,original,SKAB,fold_4,42,4,3,2,0.7,106,36,205,0.05372117400419287
0.3759057971014493,0.12435233160621761,0.12030075187969924,0.12229299363057325,gaussian_noise,SKAB,fold_4,42,4,3,2,0.7,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,42,4,3,2,0.7,106,36,205,0.05372117400419287
0.3894927536231884,0.13910761154855644,0.13283208020050125,0.1358974358974359,original,SKAB,fold_4,123,4,3,2,0.7,106,36,205,0.05372117400419287
0.3795289855072464,0.12169312169312169,0.11528822055137844,0.11840411840411841,gaussian_noise,SKAB,fold_4,123,4,3,2,0.7,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,123,4,3,2,0.7,106,36,205,0.05372117400419287
0.3894927536231884,0.13910761154855644,0.13283208020050125,0.1358974358974359,original,SKAB,fold_4,2026,4,3,2,0.7,106,36,205,0.05372117400419287
0.3759057971014493,0.12041884816753927,0.11528822055137844,0.117797695262484,gaussian_noise,SKAB,fold_4,2026,4,3,2,0.7,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,2026,4,3,2,0.7,106,36,205,0.05372117400419287
0.3894927536231884,0.13910761154855644,0.13283208020050125,0.1358974358974359,original,SKAB,fold_4,7,4,3,2,0.7,106,36,205,0.05372117400419287
0.3903985507246377,0.13756613756613756,0.13032581453634084,0.13384813384813385,gaussian_noise,SKAB,fold_4,7,4,3,2,0.7,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,7,4,3,2,0.7,106,36,205,0.05372117400419287
0.3894927536231884,0.13910761154855644,0.13283208020050125,0.1358974358974359,original,SKAB,fold_4,999,4,3,2,0.7,106,36,205,0.05372117400419287
0.37681159420289856,0.13231552162849872,0.13032581453634084,0.13131313131313133,gaussian_noise,SKAB,fold_4,999,4,3,2,0.7,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,999,4,3,2,0.7,106,36,205,0.05372117400419287
0.596816976127321,0.45553822152886114,0.731829573934837,0.5615384615384615,original,SKAB,fold_5,42,4,3,2,0.7,105,36,189,0.05
0.6091954022988506,0.46766917293233085,0.7794486215538847,0.5845864661654135,gaussian_noise,SKAB,fold_5,42,4,3,2,0.7,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,42,4,3,2,0.7,105,36,189,0.05
0.596816976127321,0.45553822152886114,0.731829573934837,0.5615384615384615,original,SKAB,fold_5,123,4,3,2,0.7,105,36,189,0.05
0.596816976127321,0.45410628019323673,0.706766917293233,0.5529411764705883,gaussian_noise,SKAB,fold_5,123,4,3,2,0.7,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,123,4,3,2,0.7,105,36,189,0.05
0.596816976127321,0.45553822152886114,0.731829573934837,0.5615384615384615,original,SKAB,fold_5,2026,4,3,2,0.7,105,36,189,0.05
0.5923961096374889,0.4523076923076923,0.7368421052631579,0.5605338417540515,gaussian_noise,SKAB,fold_5,2026,4,3,2,0.7,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,2026,4,3,2,0.7,105,36,189,0.05
0.596816976127321,0.45553822152886114,0.731829573934837,0.5615384615384615,original,SKAB,fold_5,7,4,3,2,0.7,105,36,189,0.05
0.5862068965517241,0.4481203007518797,0.7468671679197995,0.5601503759398496,gaussian_noise,SKAB,fold_5,7,4,3,2,0.7,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,7,4,3,2,0.7,105,36,189,0.05
0.596816976127321,0.45553822152886114,0.731829573934837,0.5615384615384615,original,SKAB,fold_5,999,4,3,2,0.7,105,36,189,0.05
0.5853227232537578,0.44631901840490795,0.7293233082706767,0.5537583254043768,gaussian_noise,SKAB,fold_5,999,4,3,2,0.7,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,999,4,3,2,0.7,105,36,189,0.05
0.686553873552983,0.7692307692307693,0.1745635910224439,0.2845528455284553,original,SKAB,fold_1,42,4,3,2,0.6,103,35,190,0.052704576976421634
0.6856634016028496,0.7352941176470589,0.18703241895261846,0.2982107355864811,gaussian_noise,SKAB,fold_1,42,4,3,2,0.6,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,42,4,3,2,0.6,103,35,190,0.052704576976421634
0.686553873552983,0.7692307692307693,0.1745635910224439,0.2845528455284553,original,SKAB,fold_1,123,4,3,2,0.6,103,35,190,0.052704576976421634
0.6812110418521816,0.7529411764705882,0.1596009975062344,0.26337448559670784,gaussian_noise,SKAB,fold_1,123,4,3,2,0.6,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,123,4,3,2,0.6,103,35,190,0.052704576976421634
0.686553873552983,0.7692307692307693,0.1745635910224439,0.2845528455284553,original,SKAB,fold_1,2026,4,3,2,0.6,103,35,190,0.052704576976421634
0.6749777382012466,0.6764705882352942,0.17206982543640897,0.27435387673956263,gaussian_noise,SKAB,fold_1,2026,4,3,2,0.6,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,2026,4,3,2,0.6,103,35,190,0.052704576976421634
0.686553873552983,0.7692307692307693,0.1745635910224439,0.2845528455284553,original,SKAB,fold_1,7,4,3,2,0.6,103,35,190,0.052704576976421634
0.6838824577025824,0.73,0.18204488778054864,0.29141716566866266,gaussian_noise,SKAB,fold_1,7,4,3,2,0.6,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,7,4,3,2,0.6,103,35,190,0.052704576976421634
0.686553873552983,0.7692307692307693,0.1745635910224439,0.2845528455284553,original,SKAB,fold_1,999,4,3,2,0.6,103,35,190,0.052704576976421634
0.6812110418521816,0.7529411764705882,0.1596009975062344,0.26337448559670784,gaussian_noise,SKAB,fold_1,999,4,3,2,0.6,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,999,4,3,2,0.6,103,35,190,0.052704576976421634
0.7560321715817694,0.6608478802992519,0.6592039800995025,0.660024906600249,original,SKAB,fold_2,42,4,3,2,0.6,102,34,200,0.05767012687427912
0.7640750670241286,0.6725,0.6691542288557214,0.6708229426433915,gaussian_noise,SKAB,fold_2,42,4,3,2,0.6,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,42,4,3,2,0.6,102,34,200,0.05767012687427912
0.7560321715817694,0.6608478802992519,0.6592039800995025,0.660024906600249,original,SKAB,fold_2,123,4,3,2,0.6,102,34,200,0.05767012687427912
0.7703306523681859,0.6738609112709832,0.6990049751243781,0.6862026862026862,gaussian_noise,SKAB,fold_2,123,4,3,2,0.6,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,123,4,3,2,0.6,102,34,200,0.05767012687427912
0.7560321715817694,0.6608478802992519,0.6592039800995025,0.660024906600249,original,SKAB,fold_2,2026,4,3,2,0.6,102,34,200,0.05767012687427912
0.7596067917783735,0.6564705882352941,0.6940298507462687,0.6747279322853688,gaussian_noise,SKAB,fold_2,2026,4,3,2,0.6,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,2026,4,3,2,0.6,102,34,200,0.05767012687427912
0.7560321715817694,0.6608478802992519,0.6592039800995025,0.660024906600249,original,SKAB,fold_2,7,4,3,2,0.6,102,34,200,0.05767012687427912
0.7658623771224308,0.6643192488262911,0.7039800995024875,0.6835748792270532,gaussian_noise,SKAB,fold_2,7,4,3,2,0.6,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,7,4,3,2,0.6,102,34,200,0.05767012687427912
0.7560321715817694,0.6608478802992519,0.6592039800995025,0.660024906600249,original,SKAB,fold_2,999,4,3,2,0.6,102,34,200,0.05767012687427912
0.7524575513851653,0.655860349127182,0.654228855721393,0.6550435865504358,gaussian_noise,SKAB,fold_2,999,4,3,2,0.6,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,999,4,3,2,0.6,102,34,200,0.05767012687427912
0.6148346738159071,0.46190476190476193,0.48621553884711777,0.47374847374847373,original,SKAB,fold_3,42,4,3,2,0.6,108,37,206,0.05155155155155155
0.613941018766756,0.46099290780141844,0.48872180451127817,0.4744525547445255,gaussian_noise,SKAB,fold_3,42,4,3,2,0.6,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,42,4,3,2,0.6,108,37,206,0.05155155155155155
0.6148346738159071,0.46190476190476193,0.48621553884711777,0.47374847374847373,original,SKAB,fold_3,123,4,3,2,0.6,108,37,206,0.05155155155155155
0.6058981233243967,0.45248868778280543,0.5012531328320802,0.4756242568370987,gaussian_noise,SKAB,fold_3,123,4,3,2,0.6,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,123,4,3,2,0.6,108,37,206,0.05155155155155155
0.6148346738159071,0.46190476190476193,0.48621553884711777,0.47374847374847373,original,SKAB,fold_3,2026,4,3,2,0.6,108,37,206,0.05155155155155155
0.610366398570152,0.45727482678983833,0.49624060150375937,0.47596153846153844,gaussian_noise,SKAB,fold_3,2026,4,3,2,0.6,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,2026,4,3,2,0.6,108,37,206,0.05155155155155155
0.6148346738159071,0.46190476190476193,0.48621553884711777,0.47374847374847373,original,SKAB,fold_3,7,4,3,2,0.6,108,37,206,0.05155155155155155
0.612153708668454,0.4606741573033708,0.5137844611528822,0.48578199052132703,gaussian_noise,SKAB,fold_3,7,4,3,2,0.6,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,7,4,3,2,0.6,108,37,206,0.05155155155155155
0.6148346738159071,0.46190476190476193,0.48621553884711777,0.47374847374847373,original,SKAB,fold_3,999,4,3,2,0.6,108,37,206,0.05155155155155155
0.5996425379803396,0.4428904428904429,0.47619047619047616,0.45893719806763283,gaussian_noise,SKAB,fold_3,999,4,3,2,0.6,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,999,4,3,2,0.6,108,37,206,0.05155155155155155
0.3958333333333333,0.13387978142076504,0.12280701754385964,0.12810457516339868,original,SKAB,fold_4,42,4,3,2,0.6,106,36,205,0.05372117400419287
0.384963768115942,0.12162162162162163,0.11278195488721804,0.11703511053315994,gaussian_noise,SKAB,fold_4,42,4,3,2,0.6,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,42,4,3,2,0.6,106,36,205,0.05372117400419287
0.3958333333333333,0.13387978142076504,0.12280701754385964,0.12810457516339868,original,SKAB,fold_4,123,4,3,2,0.6,106,36,205,0.05372117400419287
0.3867753623188406,0.11813186813186813,0.10776942355889724,0.1127129750982962,gaussian_noise,SKAB,fold_4,123,4,3,2,0.6,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,123,4,3,2,0.6,106,36,205,0.05372117400419287
0.3958333333333333,0.13387978142076504,0.12280701754385964,0.12810457516339868,original,SKAB,fold_4,2026,4,3,2,0.6,106,36,205,0.05372117400419287
0.38405797101449274,0.11716621253405994,0.10776942355889724,0.1122715404699739,gaussian_noise,SKAB,fold_4,2026,4,3,2,0.6,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,2026,4,3,2,0.6,106,36,205,0.05372117400419287
0.3958333333333333,0.13387978142076504,0.12280701754385964,0.12810457516339868,original,SKAB,fold_4,7,4,3,2,0.6,106,36,205,0.05372117400419287
0.39945652173913043,0.13333333333333333,0.12030075187969924,0.12648221343873517,gaussian_noise,SKAB,fold_4,7,4,3,2,0.6,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,7,4,3,2,0.6,106,36,205,0.05372117400419287
0.3958333333333333,0.13387978142076504,0.12280701754385964,0.12810457516339868,original,SKAB,fold_4,999,4,3,2,0.6,106,36,205,0.05372117400419287
0.38405797101449274,0.1273209549071618,0.12030075187969924,0.12371134020618557,gaussian_noise,SKAB,fold_4,999,4,3,2,0.6,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,999,4,3,2,0.6,106,36,205,0.05372117400419287
0.596816976127321,0.45553822152886114,0.731829573934837,0.5615384615384615,original,SKAB,fold_5,42,4,3,2,0.6,105,36,189,0.05
0.6091954022988506,0.46766917293233085,0.7794486215538847,0.5845864661654135,gaussian_noise,SKAB,fold_5,42,4,3,2,0.6,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,42,4,3,2,0.6,105,36,189,0.05
0.596816976127321,0.45553822152886114,0.731829573934837,0.5615384615384615,original,SKAB,fold_5,123,4,3,2,0.6,105,36,189,0.05
0.596816976127321,0.45410628019323673,0.706766917293233,0.5529411764705883,gaussian_noise,SKAB,fold_5,123,4,3,2,0.6,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,123,4,3,2,0.6,105,36,189,0.05
0.596816976127321,0.45553822152886114,0.731829573934837,0.5615384615384615,original,SKAB,fold_5,2026,4,3,2,0.6,105,36,189,0.05
0.5923961096374889,0.4523076923076923,0.7368421052631579,0.5605338417540515,gaussian_noise,SKAB,fold_5,2026,4,3,2,0.6,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,2026,4,3,2,0.6,105,36,189,0.05
0.596816976127321,0.45553822152886114,0.731829573934837,0.5615384615384615,original,SKAB,fold_5,7,4,3,2,0.6,105,36,189,0.05
0.5862068965517241,0.4481203007518797,0.7468671679197995,0.5601503759398496,gaussian_noise,SKAB,fold_5,7,4,3,2,0.6,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,7,4,3,2,0.6,105,36,189,0.05
0.596816976127321,0.45553822152886114,0.731829573934837,0.5615384615384615,original,SKAB,fold_5,999,4,3,2,0.6,105,36,189,0.05
0.5853227232537578,0.44631901840490795,0.7293233082706767,0.5537583254043768,gaussian_noise,SKAB,fold_5,999,4,3,2,0.6,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,999,4,3,2,0.6,105,36,189,0.05
0.678539626001781,0.7439024390243902,0.15211970074812967,0.2525879917184265,original,SKAB,fold_1,42,4,3,2,0.5,103,35,190,0.052704576976421634
0.678539626001781,0.7127659574468085,0.16708229426433915,0.27070707070707073,gaussian_noise,SKAB,fold_1,42,4,3,2,0.5,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,42,4,3,2,0.5,103,35,190,0.052704576976421634
0.678539626001781,0.7439024390243902,0.15211970074812967,0.2525879917184265,original,SKAB,fold_1,123,4,3,2,0.5,103,35,190,0.052704576976421634
0.674087266251113,0.7272727272727273,0.1396508728179551,0.23430962343096234,gaussian_noise,SKAB,fold_1,123,4,3,2,0.5,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,123,4,3,2,0.5,103,35,190,0.052704576976421634
0.678539626001781,0.7439024390243902,0.15211970074812967,0.2525879917184265,original,SKAB,fold_1,2026,4,3,2,0.5,103,35,190,0.052704576976421634
0.6696349065004452,0.65625,0.1571072319201995,0.2535211267605634,gaussian_noise,SKAB,fold_1,2026,4,3,2,0.5,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,2026,4,3,2,0.5,103,35,190,0.052704576976421634
0.678539626001781,0.7439024390243902,0.15211970074812967,0.2525879917184265,original,SKAB,fold_1,7,4,3,2,0.5,103,35,190,0.052704576976421634
0.6776491540516474,0.7096774193548387,0.16458852867830423,0.26720647773279355,gaussian_noise,SKAB,fold_1,7,4,3,2,0.5,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,7,4,3,2,0.5,103,35,190,0.052704576976421634
0.678539626001781,0.7439024390243902,0.15211970074812967,0.2525879917184265,original,SKAB,fold_1,999,4,3,2,0.5,103,35,190,0.052704576976421634
0.6758682101513802,0.7341772151898734,0.14463840399002495,0.24166666666666667,gaussian_noise,SKAB,fold_1,999,4,3,2,0.5,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,999,4,3,2,0.5,103,35,190,0.052704576976421634
0.7542448614834674,0.6720867208672087,0.6169154228855721,0.6433203631647212,original,SKAB,fold_2,42,4,3,2,0.5,102,34,200,0.05767012687427912
0.7569258266309205,0.6775956284153005,0.6169154228855721,0.6458333333333334,gaussian_noise,SKAB,fold_2,42,4,3,2,0.5,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,42,4,3,2,0.5,102,34,200,0.05767012687427912
0.7542448614834674,0.6720867208672087,0.6169154228855721,0.6433203631647212,original,SKAB,fold_2,123,4,3,2,0.5,102,34,200,0.05767012687427912
0.7640750670241286,0.6815789473684211,0.6442786069651741,0.6624040920716112,gaussian_noise,SKAB,fold_2,123,4,3,2,0.5,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,123,4,3,2,0.5,102,34,200,0.05767012687427912
0.7542448614834674,0.6720867208672087,0.6169154228855721,0.6433203631647212,original,SKAB,fold_2,2026,4,3,2,0.5,102,34,200,0.05767012687427912
0.7533512064343163,0.6615384615384615,0.6417910447761194,0.6515151515151515,gaussian_noise,SKAB,fold_2,2026,4,3,2,0.5,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,2026,4,3,2,0.5,102,34,200,0.05767012687427912
0.7542448614834674,0.6720867208672087,0.6169154228855721,0.6433203631647212,original,SKAB,fold_2,7,4,3,2,0.5,102,34,200,0.05767012687427912
0.7596067917783735,0.6692111959287532,0.654228855721393,0.6616352201257861,gaussian_noise,SKAB,fold_2,7,4,3,2,0.5,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,7,4,3,2,0.5,102,34,200,0.05767012687427912
0.7542448614834674,0.6720867208672087,0.6169154228855721,0.6433203631647212,original,SKAB,fold_2,999,4,3,2,0.5,102,34,200,0.05767012687427912
0.7488829311885612,0.6639566395663956,0.6094527363184079,0.6355382619974059,gaussian_noise,SKAB,fold_2,999,4,3,2,0.5,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,999,4,3,2,0.5,102,34,200,0.05767012687427912
0.610366398570152,0.45454545454545453,0.46365914786967416,0.45905707196029777,original,SKAB,fold_3,42,4,3,2,0.5,108,37,206,0.05155155155155155
0.6058981233243967,0.44878048780487806,0.46115288220551376,0.45488257107540175,gaussian_noise,SKAB,fold_3,42,4,3,2,0.5,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,42,4,3,2,0.5,108,37,206,0.05155155155155155
0.610366398570152,0.45454545454545453,0.46365914786967416,0.45905707196029777,original,SKAB,fold_3,123,4,3,2,0.5,108,37,206,0.05155155155155155
0.6041108132260947,0.44786729857819907,0.47368421052631576,0.46041412911084045,gaussian_noise,SKAB,fold_3,123,4,3,2,0.5,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,123,4,3,2,0.5,108,37,206,0.05155155155155155
0.610366398570152,0.45454545454545453,0.46365914786967416,0.45905707196029777,original,SKAB,fold_3,2026,4,3,2,0.5,108,37,206,0.05155155155155155
0.6050044682752458,0.44794188861985473,0.46365914786967416,0.45566502463054187,gaussian_noise,SKAB,fold_3,2026,4,3,2,0.5,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,2026,4,3,2,0.5,108,37,206,0.05155155155155155
0.610366398570152,0.45454545454545453,0.46365914786967416,0.45905707196029777,original,SKAB,fold_3,7,4,3,2,0.5,108,37,206,0.05155155155155155
0.6023235031277927,0.4460093896713615,0.47619047619047616,0.46060606060606063,gaussian_noise,SKAB,fold_3,7,4,3,2,0.5,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,7,4,3,2,0.5,108,37,206,0.05155155155155155
0.610366398570152,0.45454545454545453,0.46365914786967416,0.45905707196029777,original,SKAB,fold_3,999,4,3,2,0.5,108,37,206,0.05155155155155155
0.5978552278820375,0.43825665859564167,0.45363408521303256,0.4458128078817734,gaussian_noise,SKAB,fold_3,999,4,3,2,0.5,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,999,4,3,2,0.5,108,37,206,0.05155155155155155
0.4048913043478261,0.125,0.10776942355889724,0.11574697173620457,original,SKAB,fold_4,42,4,3,2,0.5,106,36,205,0.05372117400419287
0.39402173913043476,0.11864406779661017,0.10526315789473684,0.11155378486055777,gaussian_noise,SKAB,fold_4,42,4,3,2,0.5,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,42,4,3,2,0.5,106,36,205,0.05372117400419287
0.4048913043478261,0.125,0.10776942355889724,0.11574697173620457,original,SKAB,fold_4,123,4,3,2,0.5,106,36,205,0.05372117400419287
0.3976449275362319,0.11560693641618497,0.10025062656641603,0.10738255033557047,gaussian_noise,SKAB,fold_4,123,4,3,2,0.5,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,123,4,3,2,0.5,106,36,205,0.05372117400419287
0.4048913043478261,0.125,0.10776942355889724,0.11574697173620457,original,SKAB,fold_4,2026,4,3,2,0.5,106,36,205,0.05372117400419287
0.39492753623188404,0.11461318051575932,0.10025062656641603,0.10695187165775401,gaussian_noise,SKAB,fold_4,2026,4,3,2,0.5,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,2026,4,3,2,0.5,106,36,205,0.05372117400419287
0.4048913043478261,0.125,0.10776942355889724,0.11574697173620457,original,SKAB,fold_4,7,4,3,2,0.5,106,36,205,0.05372117400419287
0.4076086956521739,0.12389380530973451,0.10526315789473684,0.11382113821138211,gaussian_noise,SKAB,fold_4,7,4,3,2,0.5,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,7,4,3,2,0.5,106,36,205,0.05372117400419287
0.4048913043478261,0.125,0.10776942355889724,0.11574697173620457,original,SKAB,fold_4,999,4,3,2,0.5,106,36,205,0.05372117400419287
0.391304347826087,0.11764705882352941,0.10526315789473684,0.1111111111111111,gaussian_noise,SKAB,fold_4,999,4,3,2,0.5,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,fold_4,999,4,3,2,0.5,106,36,205,0.05372117400419287
0.6180371352785146,0.473257698541329,0.731829573934837,0.5748031496062992,original,SKAB,fold_5,42,4,3,2,0.5,105,36,189,0.05
0.6374889478337754,0.4913112164296998,0.7794486215538847,0.6027131782945736,gaussian_noise,SKAB,fold_5,42,4,3,2,0.5,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,fold_5,42,4,3,2,0.5,105,36,189,0.05
0.6180371352785146,0.473257698541329,0.731829573934837,0.5748031496062992,original,SKAB,fold_5,123,4,3,2,0.5,105,36,189,0.05
0.6162687886825818,0.4707846410684474,0.706766917293233,0.5651302605210421,gaussian_noise,SKAB,fold_5,123,4,3,2,0.5,105,36,189,0.05
